PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Name,Transported,TotalWastes,CrewSize
5712_01,Europa,1,E/371/S,TRAPPIST-1e,61.0,0,Dabik Mostedry,1,0.0,1
5713_01,Earth,0,G/915/P,TRAPPIST-1e,42.0,0,Lawren Blangibson,1,825.0,1
5714_01,Earth,0,G/916/P,TRAPPIST-1e,4.0,0,Katen Farleyatton,0,0.0,5
5714_02,Earth,0,G/916/P,TRAPPIST-1e,12.0,0,Rayle Farleyatton,1,0.0,5
5714_03,Earth,0,G/916/P,TRAPPIST-1e,0.0,0,Bobina Hamcmahon,1,0.0,5
5714_04,Earth,1,G/916/P,TRAPPIST-1e,19.0,0,Sanda Hamcmahon,1,0.0,5
5714_05,Earth,1,G/916/P,TRAPPIST-1e,28.82793046746535,0,Robyna Hamcmahon,1,0.0,5
5716_01,Earth,0,F/1093/S,PSO J318.5-22,29.0,0,Gabrin Jimes,1,1328.0,1
5717_01,Earth,0,G/917/P,TRAPPIST-1e,59.0,0,Wardan Fowles,1,949.0,1
5718_01,Earth,1,G/927/S,TRAPPIST-1e,20.0,0,Racyle Kaney,1,0.0,1
5719_01,Earth,0,G/918/P,TRAPPIST-1e,70.0,0,Ireen Tranciams,1,908.0,2
5719_02,Earth,1,G/918/P,TRAPPIST-1e,3.0,0,Min Tranciams,0,0.0,2
5721_01,Europa,1,B/219/S,TRAPPIST-1e,37.0,0,Giedia Mostedry,1,0.0,2
5721_02,Europa,0,B/219/S,TRAPPIST-1e,58.0,0,Scellus Mostedry,0,6306.0,2
5722_01,Earth,0,G/928/S,TRAPPIST-1e,44.0,0,Joyces Ington,0,2367.0,1
5723_01,Mars,1,E/372/S,TRAPPIST-1e,24.0,0,Quakes Puff,0,0.0,1
5724_01,Earth,1,G/919/P,PSO J318.5-22,20.0,0,Eduard Sweenez,1,0.0,1
5725_01,Earth,0,F/1094/S,TRAPPIST-1e,24.0,0,Clindy Joycerton,1,1392.0,1
5726_01,Europa,1,B/192/P,55 Cancri e,27.0,0,Bottom Dindeng,1,173.72916912197996,1
5727_01,Earth,0,G/920/P,55 Cancri e,28.0,0,Kenny Santin,0,711.0,1
5728_01,Earth,0,F/1185/P,TRAPPIST-1e,24.0,0,Jodia Wolferguson,0,804.0,1
5729_01,Mars,1,F/1186/P,TRAPPIST-1e,29.0,0,Honjay Merie,1,0.0,1
5730_01,Earth,0,F/1187/P,TRAPPIST-1e,25.0,0,Karlen Moodman,0,2151.0,1
5732_01,Earth,0,G/921/P,TRAPPIST-1e,20.0,0,Brancy Ocherman,0,809.0,1
5733_01,Earth,0,G/922/P,55 Cancri e,34.0,0,Billia Kerrealds,1,1793.0,1
5733_02,Earth,0,F/1188/P,TRAPPIST-1e,28.0,0,Tricky Buckeelez,0,1300.0,1
5735_01,Earth,1,E/362/P,TRAPPIST-1e,28.82793046746535,0,Myrace Peterstarks,1,0.0,1
5736_01,Earth,0,F/1189/P,TRAPPIST-1e,23.0,0,Ton Maynardner,0,1078.0772032902469,1
5737_01,Europa,0,C/216/S,TRAPPIST-1e,39.0,0,Mintard Inicont,1,11911.0,2
5737_02,Europa,0,C/216/S,TRAPPIST-1e,35.0,0,Lesaton Inicont,1,8694.0,2
5738_01,Earth,1,G/929/S,TRAPPIST-1e,18.0,0,Ritany Morelly,1,0.0,1
5739_01,Earth,1,G/930/S,TRAPPIST-1e,20.0,0,Courta Cleminglas,1,0.0,1
5740_01,Europa,0,A/52/P,TRAPPIST-1e,42.0,0,Minopus Cattle,0,7652.0,2
5740_02,Europa,0,A/52/P,55 Cancri e,32.0,0,Unukath Alaxed,0,3402.0,2
5742_01,Earth,0,F/1096/S,55 Cancri e,50.0,0,Ger Rigginsen,0,729.0,1
5744_01,Earth,0,G/931/S,TRAPPIST-1e,23.0,0,Felice Hinglendez,1,906.0,1
5746_01,Earth,0,G/932/S,TRAPPIST-1e,19.0,0,Rica Vandan,0,5978.077203290247,1
5747_01,Earth,0,F/1192/P,TRAPPIST-1e,29.0,0,Troya Hallahaney,0,762.0,1
5748_01,Europa,0,A/53/P,TRAPPIST-1e,35.0,1,Sterfik Gealloyalt,0,3127.0,1
5750_01,Earth,0,E/363/P,TRAPPIST-1e,18.0,0,Herina Parklaney,0,981.0,1
5751_01,Earth,0,G/924/P,PSO J318.5-22,24.0,0,Alraium Disivering,0,772.0,1
5755_01,Earth,0,G/933/S,TRAPPIST-1e,23.0,0,Loreen Cardner,1,674.0,1
5756_01,Earth,0,F/1194/P,TRAPPIST-1e,51.0,0,Card Dicksons,0,902.0,7
5756_02,Earth,0,F/1194/P,TRAPPIST-1e,42.0,0,Billia Briggston,0,693.0,7
5756_03,Earth,0,F/1194/P,PSO J318.5-22,19.0,0,Inerry Briggston,0,721.0,7
5756_04,Earth,0,F/1194/P,TRAPPIST-1e,23.0,0,Alraium Disivering,0,0.0,7
5756_05,Earth,1,F/1194/P,TRAPPIST-1e,19.0,0,Fery Briggston,1,311.1387779083431,7
5756_06,Earth,0,F/1194/P,PSO J318.5-22,22.0,0,Karena Briggston,0,660.0,7
5756_07,Earth,0,G/734/S,TRAPPIST-1e,25.0,0,Shanie Garden,0,3177.0,207
5756_08,Earth,0,F/1194/P,PSO J318.5-22,31.0,0,Wenise Briggston,0,3043.0,7
5757_01,Earth,0,F/1195/P,TRAPPIST-1e,23.0,0,Dianya Salin,0,559.0,1
5758_01,Earth,1,G/934/S,TRAPPIST-1e,22.0,0,Heidie Mcguirez,1,0.0,1
5761_01,Europa,1,B/220/S,TRAPPIST-1e,55.0,0,Weino Icablebat,1,0.0,1
5763_01,Earth,0,F/1099/S,TRAPPIST-1e,40.0,0,Andan Alentonway,0,699.0,2
5763_02,Earth,0,F/1099/S,TRAPPIST-1e,24.0,0,Erick Alentonway,0,1255.687617481203,2
5764_01,Earth,0,F/1100/S,TRAPPIST-1e,25.0,0,Shery Nolds,1,1046.0,1
5765_01,Europa,0,C/181/P,TRAPPIST-1e,42.0,0,Altairk Heermy,0,2640.0,1
5767_01,Earth,1,G/936/S,PSO J318.5-22,33.0,0,Jonaye Josesh,1,0.0,1
5768_01,Europa,1,B/193/P,TRAPPIST-1e,54.0,0,Gatrino Cattle,1,0.0,2
5768_02,Europa,1,B/193/P,55 Cancri e,22.0,0,Izarfik Cattle,1,0.0,2
5769_01,Europa,1,B/194/P,TRAPPIST-1e,22.0,0,Menkard Oppont,1,0.0,2
5769_02,Europa,1,B/194/P,55 Cancri e,19.0,0,Muonon Oppont,1,0.0,2
5771_01,Earth,0,G/937/S,TRAPPIST-1e,47.0,0,Sanda Fielson,1,1176.8547912992358,1
5772_01,Mars,0,F/1197/P,55 Cancri e,23.0,0,Vuls Sidne,0,2901.0,1
5773_01,Europa,1,C/217/S,55 Cancri e,61.0,0,Bosonan Sciatberit,1,0.0,1
5776_01,Earth,0,F/1102/S,TRAPPIST-1e,21.0,0,Luise Saundez,0,724.0,1
5777_01,Earth,0,F/1199/P,PSO J318.5-22,46.0,0,Katen River,0,1544.72916912198,1
5778_01,Earth,0,G/926/P,TRAPPIST-1e,36.0,0,Verney Pernard,0,907.0,1
5779_01,Earth,0,G/938/S,TRAPPIST-1e,15.0,0,Glene Simsey,1,1017.1387779083432,1
5780_01,Europa,0,B/195/P,TRAPPIST-1e,33.0,0,Genif Ousious,1,9110.72916912198,3
5780_02,Europa,1,B/195/P,TRAPPIST-1e,35.0,0,Hallux Ousious,1,0.0,3
5780_03,Europa,1,B/195/P,55 Cancri e,21.0,0,Betenar Ousious,1,0.0,3
5781_01,Earth,0,F/1200/P,55 Cancri e,21.0,0,Nichad Harley,0,595.0,1
5783_01,Earth,0,F/1201/P,55 Cancri e,43.0,0,Alendy Scottuez,1,1421.0,1
5785_01,Earth,0,F/1104/S,PSO J318.5-22,34.0,0,Dwin Mcgoway,0,571.0,1
5786_01,Earth,0,G/928/P,PSO J318.5-22,47.0,0,Alfrey Sarios,0,1737.0,1
5788_01,Mars,0,F/1105/S,TRAPPIST-1e,27.0,0,Ves Birte,1,1532.0,1
5790_01,Europa,0,C/218/S,TRAPPIST-1e,46.0,0,Markard Distured,0,5411.0,1
5791_01,Earth,0,G/941/S,TRAPPIST-1e,46.0,0,Earlie Sancasey,1,1014.0,1
5792_01,Europa,0,B/196/P,55 Cancri e,40.0,0,Eltares Subwor,0,9881.0,1
5793_01,Europa,1,E/375/S,55 Cancri e,59.0,0,Dhenah Gloyanthy,1,0.0,1
5794_01,Europa,0,D/182/P,TRAPPIST-1e,45.0,0,Winopus Shoeweely,0,6202.0,1
5795_01,Earth,0,F/1106/S,PSO J318.5-22,19.0,0,Evey Hodes,1,690.0,1
5796_01,Mars,0,F/1107/S,TRAPPIST-1e,32.0,0,Grog Pre,0,7056.72916912198,1
5799_01,Earth,1,F/1108/S,55 Cancri e,39.0,0,Cruts Cres,1,0.0,1
5800_01,Earth,0,F/1203/P,TRAPPIST-1e,40.0,0,Belly Llobsoney,0,1497.0,1
5802_01,Mars,0,D/175/S,TRAPPIST-1e,44.0,0,Terry Killé,1,1056.0,1
5804_01,Earth,1,G/933/P,TRAPPIST-1e,26.0,0,Allyn Simpsonks,0,0.0,1
5806_01,Earth,0,F/1109/S,TRAPPIST-1e,22.0,0,Philda Snowaney,0,1228.0,1
5808_01,Earth,0,G/934/P,TRAPPIST-1e,2.0,0,Keitha Josey,0,0.0,1
5808_02,Earth,0,F/1204/P,TRAPPIST-1e,18.0,0,Ferry Josey,0,796.0,2
5808_03,Earth,0,F/1204/P,TRAPPIST-1e,53.0,0,Haryn Josey,0,931.72916912198,2
5809_01,Earth,0,F/1205/P,TRAPPIST-1e,22.0,0,Violan Clemondsey,0,1298.0,2
5809_02,Earth,0,F/1205/P,TRAPPIST-1e,46.0,0,Eilan Clemondsey,1,2175.0,2
5810_01,Earth,1,G/935/P,TRAPPIST-1e,28.0,0,Valey Chapmaney,1,0.0,1
5810_02,Earth,0,E/366/P,TRAPPIST-1e,31.0,0,Annez Chapmaney,1,1563.0,1
5811_01,Europa,0,A/54/P,55 Cancri e,36.0,0,Haldah Fulatorly,0,6263.0,2
5811_02,Europa,0,A/54/P,55 Cancri e,46.0,0,Sadlam Fulatorly,1,6096.0,2
5812_01,Earth,1,G/943/S,TRAPPIST-1e,0.0,0,Holey Domington,1,0.0,6
5812_02,Earth,0,G/943/S,TRAPPIST-1e,3.0,0,Garry Domington,1,0.0,6
5812_03,Earth,1,G/943/S,TRAPPIST-1e,12.0,0,Evaned Domington,1,0.0,6
5812_04,Earth,1,G/943/S,TRAPPIST-1e,2.0,0,Ireen Domington,1,0.0,6
5812_05,Earth,1,G/943/S,TRAPPIST-1e,41.0,0,Dian Domington,1,0.0,6
5812_06,Earth,1,G/943/S,55 Cancri e,11.0,0,Karena Domington,1,0.0,6
5813_01,Earth,1,G/936/P,TRAPPIST-1e,41.0,0,Coreee Hortis,1,0.0,1
5814_01,Mars,0,D/176/S,TRAPPIST-1e,17.0,0,Prabon Bine,0,1182.0,7
5814_02,Mars,1,D/176/S,55 Cancri e,21.0,0,Fal Bine,1,0.0,7
5814_03,Mars,1,D/176/S,55 Cancri e,21.0,0,Scers Bine,1,0.0,7
5814_04,Mars,0,D/176/S,TRAPPIST-1e,27.0,0,Honda Bine,1,1033.0,7
5814_05,Mars,1,D/176/S,TRAPPIST-1e,54.0,0,Caper Bine,1,0.0,7
5814_06,Mars,0,D/176/S,TRAPPIST-1e,15.0,0,Feles Bine,0,3462.0,7
5814_07,Mars,1,D/176/S,TRAPPIST-1e,39.0,0,Naffsh Bine,1,0.0,7
5816_01,Earth,0,G/937/P,TRAPPIST-1e,31.0,0,Armene Vines,1,395.0,1
5817_01,Mars,1,F/1111/S,TRAPPIST-1e,28.0,0,Alex Berle,1,0.0,1
5818_01,Earth,0,G/938/P,TRAPPIST-1e,21.0,0,Jeroy Mullericer,0,3560.0,1
5819_01,Europa,1,B/221/S,TRAPPIST-1e,29.0,0,Alcorab Suptive,1,0.0,1
5820_01,Earth,0,F/1112/S,TRAPPIST-1e,45.0,0,Ellene Tersony,1,716.0,1
5821_01,Europa,0,C/183/P,55 Cancri e,44.0,0,Dirfak Calazy,0,6527.0,1
5822_01,Earth,1,G/939/P,TRAPPIST-1e,12.0,0,Joandy Chapmaney,1,0.0,1
5823_01,Earth,1,G/944/S,55 Cancri e,18.0,0,Ronna Antoshipson,1,0.0,1
5824_01,Earth,1,G/940/P,55 Cancri e,20.0,0,Carry Contrevins,1,0.0,1
5825_01,Europa,0,B/198/P,TRAPPIST-1e,43.0,0,Betenar Apenelexy,1,9388.0,1
5826_01,Earth,1,E/367/P,55 Cancri e,46.0,0,Arkaban Tertchty,1,0.0,1
5827_01,Earth,0,G/945/S,TRAPPIST-1e,53.0,0,Anthia Willangsey,1,992.0,1
5828_01,Earth,0,G/941/P,TRAPPIST-1e,21.0,0,Bethy Goldendrice,0,621.0,1
5829_01,Earth,0,F/1113/S,TRAPPIST-1e,23.0,0,Jona Sancasey,0,737.0,1
5831_01,Earth,0,G/734/S,55 Cancri e,9.0,0,Jacky Rosalanenn,0,0.0,207
5834_01,Earth,0,F/1206/P,TRAPPIST-1e,19.0,0,Sterry Brenney,0,1100.0,1
5835_01,Earth,1,G/946/S,PSO J318.5-22,52.0,0,Stendy Avidson,1,0.0,1
5836_01,Europa,1,B/222/S,55 Cancri e,31.0,0,Phah Irintious,1,0.0,1
5837_01,Earth,0,F/1114/S,TRAPPIST-1e,62.0,0,Eleaha Maynardner,0,1080.8547912992358,1
5839_01,Europa,1,C/219/S,TRAPPIST-1e,27.0,0,Ranopus Unloweedic,1,0.0,1
5840_01,Earth,1,G/946/P,TRAPPIST-1e,23.0,0,Jerrye Potters,0,0.0,1
5842_01,Europa,1,C/220/S,55 Cancri e,28.0,0,Hekark Maging,1,0.0,2
5842_02,Europa,1,C/220/S,55 Cancri e,27.0,0,Zaurid Prefule,1,0.0,2
5843_01,Earth,1,G/947/S,TRAPPIST-1e,58.0,0,Hughy Hessey,1,0.0,1
5844_01,Earth,0,E/369/P,55 Cancri e,24.0,0,Lavey Spencervan,1,865.0,1
5846_01,Mars,0,E/376/S,TRAPPIST-1e,27.0,1,Morny Gerin,0,1048.0,1
5847_01,Earth,0,F/1115/S,TRAPPIST-1e,33.0,0,Olly Trankliney,0,1451.0,1
5848_01,Earth,0,E/377/S,TRAPPIST-1e,28.0,0,Eriana Benney,1,996.0,1
5849_01,Earth,0,F/1208/P,TRAPPIST-1e,39.0,0,Jilley Brightez,0,1104.0,1
5852_01,Earth,0,E/370/P,TRAPPIST-1e,27.0,0,Stendy Byerry,0,987.0,1
5854_01,Earth,0,F/1117/S,TRAPPIST-1e,36.0,0,Molley Olshaffey,1,2084.0,1
5855_01,Earth,0,F/1209/P,TRAPPIST-1e,64.0,0,Hanna Horndley,1,2450.0,1
5855_02,Earth,0,G/949/P,PSO J318.5-22,41.0,0,Rhony Horndley,1,752.0,1
5856_01,Europa,1,B/199/P,55 Cancri e,28.82793046746535,0,Graviph Wincer,1,0.0,2
5856_02,Europa,1,B/199/P,TRAPPIST-1e,27.0,0,Alark Wincer,1,0.0,2
5857_01,Europa,0,E/378/S,TRAPPIST-1e,28.82793046746535,0,Caiamin Tinganking,0,4036.0,1
5858_01,Earth,0,G/948/S,55 Cancri e,22.0,0,Wally Barberts,1,808.0,1
5859_01,Earth,0,E/371/P,TRAPPIST-1e,23.0,0,Leene Griffince,1,4000.0,1
5860_01,Mars,0,F/1118/S,TRAPPIST-1e,40.0,0,Hers Raste,0,1307.0,3
5860_02,Mars,1,F/1118/S,TRAPPIST-1e,2.0,0,Aps Raste,1,0.0,3
5860_03,Mars,0,F/1118/S,TRAPPIST-1e,0.0,0,Chex Raste,1,0.0,3
5861_01,Earth,0,G/949/S,TRAPPIST-1e,27.0,0,Melica Browlerson,1,1804.0,1
5863_01,Earth,0,G/950/P,55 Cancri e,0.0,0,Lawren Loverthyo,1,0.0,1
5863_02,Earth,0,F/1210/P,TRAPPIST-1e,17.0,0,Allene Loverthyo,0,902.0,1
5867_01,Earth,0,F/1212/P,TRAPPIST-1e,45.0,0,Noria Rocknight,0,1749.687617481203,1
5868_01,Earth,0,E/379/S,TRAPPIST-1e,62.0,0,Yolace Blangibson,0,787.0,1
5869_01,Earth,1,G/952/S,55 Cancri e,14.0,0,Diandi Polliamposs,1,0.0,1
5871_01,Earth,0,F/1120/S,55 Cancri e,24.0,0,Anda Flemaney,1,2217.0,1
5874_01,Earth,1,G/953/S,PSO J318.5-22,51.0,0,Gory Simonsents,1,0.0,1
5875_01,Earth,0,E/381/S,TRAPPIST-1e,49.0,0,Toddie Nasquez,0,789.0,1
5876_01,Mars,0,D/184/P,TRAPPIST-1e,52.0,0,Eles Cone,1,1939.0,1
5876_02,Mars,1,F/1213/P,55 Cancri e,35.0,0,Eloos Cone,1,0.0,2
5876_03,Mars,1,F/1213/P,TRAPPIST-1e,22.0,0,Wal Cone,1,0.0,2
5877_01,Earth,0,F/1121/S,TRAPPIST-1e,17.0,0,Tyle Carsoning,0,1856.8547912992358,1
5878_01,Europa,1,B/224/S,55 Cancri e,47.0,0,Duhrak Busive,1,0.0,1
5879_01,Mars,1,F/1122/S,TRAPPIST-1e,25.0,0,Whark Cooki,1,0.0,1
5880_01,Earth,1,G/953/P,TRAPPIST-1e,11.0,0,Leneva Pooley,1,0.0,1
5882_01,Earth,0,F/1214/P,TRAPPIST-1e,17.0,0,Celis Morez,0,1150.0,1
5885_01,Earth,0,F/1123/S,TRAPPIST-1e,41.0,0,Danna Oneiles,1,640.0,3
5885_02,Earth,0,F/1123/S,TRAPPIST-1e,55.0,0,Philia Oneiles,1,1416.0,3
5885_03,Earth,0,F/1123/S,TRAPPIST-1e,29.0,0,Glena Oneiles,1,2428.0,3
5885_04,Earth,0,G/954/S,TRAPPIST-1e,19.0,0,Aliedy Oneiles,0,888.0,5
5885_05,Earth,1,G/954/S,55 Cancri e,23.0,0,Philda Oneiles,1,0.0,5
5885_06,Earth,0,G/954/S,TRAPPIST-1e,32.0,0,Carold Oneiles,0,5525.0,5
5885_07,Earth,0,G/954/S,TRAPPIST-1e,27.0,0,Ivanna Oneiles,0,1818.0,5
5885_08,Earth,0,G/954/S,TRAPPIST-1e,25.0,0,Fayene Oneiles,1,892.0,5
5886_01,Mars,0,F/1216/P,TRAPPIST-1e,24.0,0,Swack Fate,0,1739.72916912198,1
5886_02,Mars,1,E/373/P,TRAPPIST-1e,30.0,0,Cird Fate,0,0.0,1
5887_01,Earth,0,E/374/P,PSO J318.5-22,50.0,0,Adrie Cochrisons,1,844.0,1
5887_02,Earth,0,F/1217/P,TRAPPIST-1e,51.0,0,Ryanne Cochrisons,0,826.0,1
5888_01,Mars,0,F/1218/P,55 Cancri e,27.0,0,Yogal Blate,0,1331.0,2
5888_02,Mars,0,F/1218/P,TRAPPIST-1e,35.0,0,Wifel Blate,0,1815.0,2
5889_01,Earth,0,G/954/P,TRAPPIST-1e,48.0,0,Leony Perrerojass,0,4450.0,1
5890_01,Earth,1,G/955/S,TRAPPIST-1e,27.0,0,Ambert Woody,1,0.0,1
5891_01,Earth,1,G/955/P,PSO J318.5-22,19.0,0,Bony Steeletters,1,0.0,1
5894_01,Earth,1,G/957/S,PSO J318.5-22,18.0,0,Gabrin Navages,1,0.0,1
5897_01,Europa,0,C/221/S,55 Cancri e,25.0,0,Alraium Disivering,1,0.0,1
5898_01,Earth,1,G/958/S,55 Cancri e,41.0,0,Lolas Dickley,1,0.0,1
5900_01,Mars,1,F/1220/P,TRAPPIST-1e,62.0,0,Forms Nutca,1,458.07720329024676,3
5900_02,Mars,1,F/1220/P,TRAPPIST-1e,30.0,0,Fispot Nutca,1,0.0,3
5900_03,Mars,1,F/1220/P,TRAPPIST-1e,6.0,0,Gonut Nutca,1,0.0,3
5901_01,Earth,0,F/1221/P,55 Cancri e,15.0,0,Kennie Castannison,0,879.0,1
5902_01,Mars,0,D/177/S,PSO J318.5-22,34.0,0,Igrish Win,0,880.0,1
5903_01,Earth,0,E/376/P,TRAPPIST-1e,34.0,0,Vivia Doughan,0,791.0,1
5905_01,Earth,0,G/959/S,TRAPPIST-1e,23.0,0,Elindy Byerry,1,705.0,1
5906_01,Earth,0,G/957/P,TRAPPIST-1e,51.0,0,Dwin Santin,0,816.0,1
5907_01,Earth,1,G/960/S,PSO J318.5-22,63.0,0,Winia Jarvey,1,0.0,1
5908_01,Earth,0,F/1126/S,TRAPPIST-1e,42.0,0,Paulia Brooker,1,776.0,1
5909_01,Earth,0,F/1127/S,55 Cancri e,19.0,0,Luisy Fryan,1,716.0,1
5909_02,Earth,1,G/961/S,TRAPPIST-1e,5.0,0,Anda Fryan,1,0.0,2
5909_03,Earth,1,G/961/S,55 Cancri e,2.0,0,Holey Fryan,1,0.0,2
5912_01,Earth,1,G/963/S,TRAPPIST-1e,15.0,0,Dianya Joycerton,1,0.0,1
5913_01,Europa,0,D/185/P,TRAPPIST-1e,36.0,0,Beidus Peterive,0,1414.0,1
5915_01,Earth,0,E/382/S,TRAPPIST-1e,32.0,0,Garion Mcneiley,0,788.0,1
5916_01,Earth,0,E/383/S,TRAPPIST-1e,19.0,0,Marky Meltonway,1,659.0,1
5919_01,Europa,0,A/55/P,55 Cancri e,26.0,0,Phonons Heracker,1,2447.0,1
5920_01,Earth,0,F/1223/P,TRAPPIST-1e,33.0,0,Celina Buckeenez,0,1206.0,1
5921_01,Earth,1,G/959/P,TRAPPIST-1e,38.0,0,Vandy Campson,1,0.0,1
5921_02,Earth,0,F/1224/P,TRAPPIST-1e,22.0,0,Brance Campson,0,921.0,1
5922_01,Earth,0,G/960/P,TRAPPIST-1e,32.0,0,Elia Bairdyork,0,0.0,1
5923_01,Mars,1,F/1129/S,55 Cancri e,30.0,0,Oafron Batte,1,0.0,1
5924_01,Earth,0,F/1225/P,TRAPPIST-1e,51.0,0,Nelley Brantuarez,0,595.0,1
5925_01,Europa,0,B/226/S,TRAPPIST-1e,29.0,0,Anchird Rotter,0,5424.0,3
5925_02,Europa,0,B/226/S,TRAPPIST-1e,16.0,0,Medib Rotter,1,2167.0,3
5925_03,Europa,0,B/226/S,TRAPPIST-1e,32.0,0,Tark Rotter,0,4998.0,3
5927_01,Europa,0,B/201/P,55 Cancri e,24.0,0,Duhrak Sysilstict,0,5446.0,7
5927_02,Europa,0,B/201/P,TRAPPIST-1e,23.0,0,Naviton Sysilstict,0,4944.0,7
5927_03,Europa,1,B/201/P,55 Cancri e,46.0,0,Kraban Sysilstict,1,0.0,7
5927_04,Europa,0,B/201/P,55 Cancri e,49.0,0,Alcoran Sysilstict,0,6842.0,7
5927_05,Europa,1,B/201/P,TRAPPIST-1e,17.0,0,Taurak Ballexy,1,0.0,7
5927_06,Europa,0,B/201/P,55 Cancri e,35.0,0,Grastab Sysilstict,0,5459.0,7
5927_07,Europa,0,B/201/P,55 Cancri e,43.0,0,Jihoton Ballexy,0,4036.0,7
5928_01,Earth,0,E/377/P,TRAPPIST-1e,20.0,0,Becca Slates,1,787.0,1
5930_01,Europa,1,B/227/S,55 Cancri e,24.0,0,Muonea Geakerat,1,0.0,3
5930_02,Europa,0,B/227/S,TRAPPIST-1e,28.0,0,Yildus Geakerat,0,3994.0,3
5930_03,Europa,1,B/227/S,55 Cancri e,19.0,0,Sarich Geakerat,1,0.0,3
5931_01,Europa,0,A/56/P,55 Cancri e,39.0,0,Alcoran Clugeammy,0,2025.0,1
5933_01,Mars,0,F/1131/S,TRAPPIST-1e,34.0,0,Terek Gerin,0,2188.0,1
5934_01,Earth,0,G/962/P,TRAPPIST-1e,29.0,0,Joanry Mcfaddenson,1,1990.72916912198,1
5938_01,Earth,0,E/384/S,55 Cancri e,14.0,0,Melvia Floydendley,1,356.8547912992357,1
5938_02,Earth,1,G/967/S,TRAPPIST-1e,28.82793046746535,0,Blancy Floydendley,1,0.0,1
5939_01,Earth,0,E/385/S,TRAPPIST-1e,30.0,0,Life Queke,0,1298.0,1
5941_01,Earth,0,E/386/S,TRAPPIST-1e,28.82793046746535,0,Alraium Disivering,1,993.0,1
5944_01,Earth,1,G/969/S,PSO J318.5-22,32.0,0,Alber Kerristicey,1,0.0,1
5945_01,Earth,1,G/970/S,TRAPPIST-1e,7.0,0,Lavey Morez,1,0.0,3
5945_02,Earth,1,G/970/S,55 Cancri e,34.0,0,Vanard Flynner,1,0.0,3
5945_03,Earth,0,G/970/S,PSO J318.5-22,47.0,0,Alancy Morez,1,769.0,3
5946_01,Mars,0,E/387/S,TRAPPIST-1e,19.0,0,Tyog Mille,0,947.0,1
5947_01,Europa,1,E/388/S,TRAPPIST-1e,52.0,0,Kitauva Stment,1,0.0,1
5949_01,Mars,0,D/180/S,TRAPPIST-1e,19.0,0,Cin Shbre,0,1183.0,1
5949_02,Mars,1,F/1132/S,TRAPPIST-1e,18.0,0,Burs Shbre,1,0.0,1
5950_01,Earth,0,E/378/P,TRAPPIST-1e,32.0,0,Therry Fowlesterez,0,293.687617481203,1
5951_01,Earth,0,F/1133/S,55 Cancri e,21.0,0,Patoya Landolphrey,0,899.8547912992358,1
5952_01,Mars,0,F/1134/S,55 Cancri e,22.0,0,Rants Giba,1,0.0,1
5953_01,Mars,0,E/390/S,TRAPPIST-1e,13.0,0,Emoles Graie,0,1370.0,1
5954_01,Mars,0,E/391/S,TRAPPIST-1e,25.0,0,Lift Port,0,2099.0,1
5955_01,Mars,0,E/392/S,TRAPPIST-1e,33.0,0,Hon Sturt,0,1022.0,1
5955_02,Mars,0,F/1135/S,TRAPPIST-1e,27.0,0,Frohs Sturt,0,2598.0,1
5956_01,Earth,0,E/379/P,TRAPPIST-1e,21.0,0,Hard Kramosley,0,1670.0,1
5957_01,Europa,1,B/203/P,55 Cancri e,17.0,0,Arrain Chuble,1,0.0,3
5957_02,Europa,1,B/203/P,55 Cancri e,15.0,0,Zedark Chuble,1,0.0,3
5957_03,Europa,0,B/203/P,55 Cancri e,58.0,1,Markard Chuble,0,5419.0,3
5959_01,Europa,0,D/181/S,TRAPPIST-1e,29.0,0,Schabik Praugnox,0,4195.0,2
5959_02,Europa,1,D/181/S,TRAPPIST-1e,34.0,0,Dabik Praugnox,1,0.0,2
5960_01,Europa,0,C/222/S,TRAPPIST-1e,28.0,0,Eltares Dister,1,6789.0,3
5960_02,Europa,0,C/222/S,TRAPPIST-1e,29.0,0,Aliakan Dister,1,4854.0,3
5960_03,Europa,1,C/222/S,55 Cancri e,25.0,0,Merabik Dister,1,0.0,3
5963_01,Mars,0,F/1228/P,55 Cancri e,23.0,0,Poloos Bane,0,2026.0,1
5965_01,Earth,0,G/964/P,TRAPPIST-1e,22.0,0,Ricke Beckerson,1,808.0,1
5967_01,Earth,1,G/965/P,55 Cancri e,38.0,0,Jonald Duranks,1,224.687617481203,3
5967_02,Earth,0,G/965/P,TRAPPIST-1e,38.0,0,Ebonya Duranks,1,784.0,3
5967_03,Earth,0,G/965/P,TRAPPIST-1e,0.0,0,Britta Duranks,0,0.0,3
5968_01,Earth,0,F/1229/P,TRAPPIST-1e,28.82793046746535,0,Hanry Dayers,0,933.0,1
5969_01,Earth,1,G/972/S,TRAPPIST-1e,0.0,0,Janney Reenez,1,0.0,2
5969_02,Earth,0,F/1137/S,55 Cancri e,37.0,0,Lardy Reenez,0,1015.1387779083432,1
5969_03,Earth,0,G/972/S,TRAPPIST-1e,2.0,0,Vine Reenez,1,0.0,2
5970_01,Europa,1,B/229/S,55 Cancri e,40.0,0,Alraium Disivering,1,0.0,1
5971_01,Mars,0,F/1230/P,TRAPPIST-1e,47.0,0,Jayrin Kinad,0,1574.0,1
5972_01,Earth,0,F/1138/S,TRAPPIST-1e,34.0,0,Elody Kiddley,1,1981.0,1
